mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,energy,zcr,spectral_centroid,label
-96.00692749023438,108.1247787475586,-79.72981262207031,61.98993682861328,-62.12693405151367,31.01373291015625,-42.51951217651367,36.32058334350586,-16.863821029663086,-5.158626079559326,-8.03770923614502,-18.64495849609375,21.27405548095703,0.010768967680633068,0.20879160333003394,2871.5551988580473,0
-395.3631896972656,135.48094177246094,-15.467450141906738,22.238569259643555,0.030908649787306786,-5.195878028869629,3.036559820175171,9.099842071533203,1.1947585344314575,0.14980332553386688,-2.64449143409729,-4.516724586486816,-0.2080502063035965,0.0004519724752753973,0.06284387010431917,1327.9412156316343,0
-271.4164733886719,91.35549926757812,-56.232181549072266,17.570932388305664,-77.45428466796875,4.3809590339660645,-44.907859802246094,-4.0661301612854,-28.613264083862305,-9.139098167419434,-13.699753761291504,-17.558286666870117,0.7756689786911011,0.0008772913715802133,0.21890943361901682,2816.843593659253,0
-356.1498718261719,118.31285858154297,4.2783942222595215,54.83558654785156,-20.67754554748535,31.774219512939453,-4.745248794555664,11.194579124450684,-6.846975326538086,-3.1237375736236572,14.92757797241211,0.8309879899024963,7.519232273101807,0.002046792535111308,0.09105335582386363,1777.7039235709394,1
-229.6177520751953,109.0871353149414,-76.66858673095703,70.31901550292969,-51.519500732421875,44.72084045410156,-34.327545166015625,25.588586807250977,-16.735919952392578,5.719034194946289,-5.435813903808594,-12.07381820678711,1.8468518257141113,0.0006113763665780425,0.589935803022541,2863.498448200515,0
-427.3114318847656,36.42451095581055,-3.5971481800079346,23.01382827758789,26.508281707763672,10.476902961730957,-5.132583141326904,7.313974380493164,21.0364933013916,11.365226745605469,-3.6778013706207275,-3.6211299896240234,17.72469711303711,0.1591113656759262,0.12863060735887097,2017.8037365735577,0
-450.23388671875,74.82268524169922,1.3626964092254639,27.318082809448242,-19.398439407348633,8.873444557189941,-17.579591751098633,-1.0663635730743408,4.527218341827393,0.8190509676933289,6.721800327301025,-12.301056861877441,1.2511788606643677,0.0019840989261865616,0.19932972301136365,2557.206917696932,1
-336.26666259765625,88.06544494628906,-27.302949905395508,25.97570037841797,-34.88349914550781,30.940168380737305,-11.859906196594238,5.9750776290893555,6.854046821594238,-12.54044246673584,-6.343873977661133,-8.512250900268555,-0.08174186199903488,0.005710395518690348,0.15055708451704544,2439.8939057209886,1
-404.3231201171875,134.00555419921875,36.05357360839844,11.83953857421875,-13.05631160736084,0.3785201907157898,-2.145315408706665,-7.144686698913574,-4.272113800048828,-2.0423686504364014,-5.251413822174072,-6.543389797210693,-1.4739667177200317,0.010029973462224007,0.08132102272727272,1458.9575771230936,1
-540.8231811523438,112.4334716796875,28.259984970092773,6.426161289215088,-8.325379371643066,-5.082091331481934,0.8773918151855469,1.1235226392745972,-0.5734113454818726,-3.804171085357666,-9.03785514831543,-1.619893193244934,1.1405998468399048,0.0013063064543530345,0.09201882102272728,1645.4647112381274,1
-150.4486083984375,96.93012237548828,-46.44277572631836,49.14518356323242,-53.339962005615234,38.512847900390625,-32.36329650878906,24.15980339050293,-28.680356979370117,2.460360050201416,-8.620621681213379,-18.76768684387207,6.72670841217041,0.0038205578457564116,0.24373091386826656,3120.4793238450443,0
-160.83895874023438,118.95172119140625,7.032658100128174,67.58036804199219,-19.015451431274414,38.8935546875,-21.040624618530273,24.100032806396484,11.223067283630371,23.23013687133789,10.97160816192627,0.11272618919610977,10.619447708129883,0.10443732887506485,0.009943281104380242,1246.9598568947624,0
-480.58001708984375,76.41484069824219,-10.041369438171387,31.722871780395508,-2.9556424617767334,13.235591888427734,-4.8758063316345215,5.164831161499023,-4.901393413543701,-3.19228196144104,-2.974146842956543,-3.61808443069458,3.8339860439300537,0.00011234059638809413,0.15821238550646552,2458.568587071223,0
-523.3895874023438,114.23786163330078,21.64482307434082,18.531347274780273,-21.977018356323242,33.11080551147461,1.4342585802078247,8.724605560302734,11.183577537536621,4.786317825317383,9.978803634643555,4.200565338134766,13.493025779724121,0.0006027740309946239,0.09056507457386363,1515.931493490588,1
-382.8375244140625,131.83285522460938,-33.849605560302734,14.913904190063477,-2.130441427230835,-3.6639413833618164,-15.953057289123535,-9.711545944213867,-15.7211275100708,-0.8307864665985107,-4.685871601104736,-1.441175937652588,-1.846958041191101,0.00278291548602283,0.11838600852272728,1776.4246631636945,1
-113.68427276611328,162.93812561035156,-12.971955299377441,62.07979202270508,-24.46915054321289,46.491153717041016,7.1607513427734375,18.093017578125,-6.270598411560059,8.689496040344238,-11.514533042907715,-2.4736053943634033,6.694316864013672,0.0510188490152359,0.03114993338631264,1068.3234028488991,0
-442.7449035644531,85.73831176757812,-20.739221572875977,4.904940128326416,-20.187374114990234,14.116026878356934,-25.185083389282227,3.4632179737091064,-17.236082077026367,-8.111416816711426,0.8020530343055725,-4.762441635131836,5.665160655975342,0.001247718115337193,0.2054110440340909,2482.2864041873686,1
-124.92457580566406,215.1566619873047,-31.557910919189453,36.6921501159668,0.31550294160842896,15.667025566101074,-16.21219253540039,-0.22315415740013123,-16.71547508239746,7.0384392738342285,3.5539684295654297,-8.665757179260254,5.810553550720215,0.04533391818404198,0.04375662076271186,805.113865989938,0
-322.3536376953125,-11.413843154907227,-81.89856719970703,26.172481536865234,-53.59465789794922,-5.205903053283691,-17.889598846435547,33.65917205810547,38.42670822143555,15.447772026062012,10.234170913696289,-22.987390518188477,-49.066429138183594,0.1221759021282196,0.21826171875,3069.8313388330153,0
-322.7695007324219,90.78459167480469,-18.94534683227539,38.36396789550781,-15.358023643493652,35.10276412963867,3.3350327014923096,4.525795936584473,9.668644905090332,13.484031677246094,-4.851341247558594,20.907180786132812,10.318822860717773,0.01045419741421938,0.3486595676369863,3083.084039531763,0
